POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
C,Tyler Stephenson,Tyler,Stephenson,Reno Rhinos,6' 4',225 lbs,R,R,69,Cincinnati Reds,CIN,2026,2026,2026Live,-,81964,Bronze,MLB 2026 Live  C Tyler Stephenson  CIN,,0,N,0,75,85,75,84,88,66,85,77,72,86,91,71,86,75,77,84,88,65,43,28,Normal,Ex. Pull,Pull,1,28,1,83,1,1,28,1,82,1,1,28,1,84,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,3/4,Normal,1,-,65,52,60,24,32,67,8,46,58,70,71,54,52,-,22,-,54,23,51,71,54,52,-,22,-,54,23,51,23,5,6,40,11,11,48,43,15,8,4,0,3,9,6,4,0,0,0,1,0,6,1,11.1,1.047,0.58,10,5.0,0.8,4.12,0,0,5.0,0.0,-0.1,-0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,2,11,11,91,5,86,0,0,0,8.27,0.5,.996,3,1,99.0,0,31,2.82,7,7,5,5,0,0,0,0,0,0,0.0,0.0
C,Ivey Wingo,Ivey,Wingo,Raleigh Keilbasas,5' 10',160 lbs,L,R,66,Cincinnati Reds,CIN,1917,2026,Snap,-,83711,Bronze,Snapshot  C Ivey Wingo  CIN  1917,,41,N,0,94,66,82,65,57,150,87,94,44,84,42,99,57,92,90,58,61,167,59,48,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,89-91,OTT,Normal,1,4,42,61,75,5,6,3,7,6,2,10,-,54,-,-,-,-,-,-,-,8,54,-,-,-,-,-,-,-,49,54,61,43,1,1,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1.250,-0.07,1,0.7,0.1,2.50,0,0,0.7,0.0,0.1,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,2,1,1,13,0,13,0,0,0,13.00,0.0,.000,0,0,9.0,0,4,4.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Miguel Andujar,Miguel,Andujar,Franklin Lakes Nail Biters,6' 0',210 lbs,R,R,66,San Diego Padres,SDP,2026,2026,2026Live,-,81744,Bronze,MLB 2026 Live  3B Miguel Andujar  SD,,0,N,0,92,83,75,70,58,100,87,94,74,72,62,100,82,91,76,70,56,100,27,19,Normal,Ex. Pull,Pull,1,28,1,83,1,1,30,1,89,1,1,26,1,78,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,3/4,Normal,-,-,-,-,-,35,40,88,35,36,39,82,88,-,59,25,46,1,42,-,44,88,-,59,25,46,1,42,-,44,21,16,72,45,5,5,22,19,6,3,1,0,2,5,3,2,0,0,0,1,0,5,1,4.5,1.048,0.39,4,2.1,0.2,4.32,0,0,2.1,0.0,-0.9,-0.9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,6,5,35,3,32,0,2,0,7.16,0.1,1.026,0,0,44.0,0,0,0.00,7,7,1,1,0,0,0,0,2,0,0.0,0.0
1B,Jake Bauers,Jake,Bauers,Napa Cabernets,6' 1',195 lbs,L,L,68,Milwaukee Brewers,MIL,2026,2026,2026Live,-,81932,Bronze,MLB 2026 Live  1B Jake Bauers  MIL,,0,N,0,63,67,70,96,95,61,73,66,64,92,91,60,66,63,72,98,97,62,39,10,Normal,Normal,Pull,12,43,40,73,29,11,47,39,86,28,12,43,41,69,30,42,-,44,-,-,-,-,-,-,-,-,-,2,EX FB,75-80,3/4,Normal,23,31,1,1,2,37,47,43,25,58,58,59,87,-,65,-,-,-,65,38,58,87,-,65,-,-,-,65,38,58,45,58,86,68,1,1,5,5,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0.8,.800,-0.00,0,0.2,0.0,4.40,0,0,0.2,0.0,0.2,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Willson Contreras,Willson,Contreras,Atlanta Braves,6' 1',240 lbs,R,R,69,Chicago Cubs,CHC,2016,2015+,RS,-,83801,Bronze,Rookie Sensation  C Willson Contreras  CHC  2016,,0,N,0,76,92,65,92,80,63,107,91,104,63,48,74,88,73,42,102,87,60,20,7,Normal,Pull,Pull,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,17,-,-,-,-,-,-,-,-,-,-,-,1,NEU,95-97,OTT,Normal,1,25,44,53,69,44,64,46,39,52,74,40,-,48,75,-,-,-,57,-,-,101,48,75,-,-,-,57,-,-,34,22,74,61,3,3,13,13,7,5,1,0,1,4,1,0,0,0,0,0,0,1,1,5.1,1.385,0.75,4,3.0,0.3,3.77,0,0,3.0,0.0,-0.1,-0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,3,3,19,2,17,0,0,0,6.66,-0.4,1.007,0,0,25.2,0,0,0.00,3,2,2,1,0,0,0,0,0,0,0.0,0.0
1B,Jack Doyle,Jack,Doyle,Atlanta Braves,5' 9',155 lbs,R,R,68,Baltimore Orioles,NYY,1896,2026,Snap,-,83680,Bronze,Snapshot  1B Jack Doyle  BLN  1896,,0,N,0,96,81,84,38,76,113,87,103,86,32,67,119,80,94,84,41,80,111,41,4,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,21,-,-,-,36,22,31,37,5,3,8,-,-,39,11,-,-,-,-,-,70,-,39,11,-,-,-,-,-,65,95,103,73,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,-0.06,0,-0.2,-0.0,1.00,0,0,-0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Jack Doyle,Jack,Doyle,Out of Left Field,5' 9',155 lbs,R,R,68,Baltimore Orioles,NYY,1896,2026,Snap,-,83680,Bronze,Snapshot  1B Jack Doyle  BLN  1896,,0,N,0,96,81,84,38,76,113,87,103,86,32,67,119,80,94,84,41,80,111,41,4,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,21,-,-,-,36,22,31,37,5,3,8,-,-,39,11,-,-,-,-,-,70,-,39,11,-,-,-,-,-,65,95,103,73,4,4,14,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1,.143,-0.42,-1,-2.7,-0.3,4.36,0,1,-2.7,-0.5,0.0,-0.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Jack Doyle,Jack,Doyle,New York Stehms,5' 9',155 lbs,R,R,68,Baltimore Orioles,NYY,1896,2026,Snap,-,83680,Bronze,Snapshot  1B Jack Doyle  BLN  1896,,0,N,0,96,81,84,38,76,113,87,103,86,32,67,119,80,94,84,41,80,111,41,4,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,21,-,-,-,36,22,31,37,5,3,8,-,-,39,11,-,-,-,-,-,70,-,39,11,-,-,-,-,-,65,95,103,73,3,1,5,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.1,.900,0.00,0,0.3,0.1,5.00,1,0,0.3,0.3,0.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,1,1,10,0,10,0,0,0,10.00,0.0,.000,0,0,9.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1B,Romy Gonzalez,Romy,Gonzalez,Arlington Parking Lots,6' 0',215 lbs,R,R,68,Boston Red Sox,BOS,2026,2026,2026Live,-,82598,Bronze,MLB 2026 Live  1B Romy Gonzalez  BOS,,0,N,0,90,100,94,69,57,77,105,94,96,71,66,80,99,88,94,69,52,76,42,24,Groundball,Pull,Pull,1,25,1,75,1,1,26,1,77,1,1,25,1,73,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,OTT,Normal,1,-,3,3,4,64,67,68,59,66,58,46,118,-,79,66,63,52,70,46,60,118,-,79,66,63,52,70,46,60,86,61,74,51,8,8,34,34,13,6,6,0,1,2,7,0,0,0,0,0,0,6,0,8.4,1.029,0.36,7,3.6,0.6,4.12,0,0,3.6,0.0,0.3,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,8,8,74,12,62,0,5,0,9.38,0.7,1.007,0,0,71.0,0,0,0.00,10,10,4,4,2,2,0,0,0,0,0.0,0.0
1B,Ed Goodson,Ed,Goodson,Toledo Swords,6' 3',185 lbs,L,R,61,San Francisco Giants,SFG,1973,1961-1979,UnH,-,82870,Bronze,Unsung Heroes  3B Ed Goodson  SF  1973,,0,N,0,89,78,75,82,40,100,62,78,71,64,37,98,83,93,77,87,41,102,26,8,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,SIDE,Normal,1,3,-,-,-,61,47,74,34,8,10,6,-,-,89,-,53,-,-,-,-,105,-,89,-,53,-,-,-,-,10,6,6,15,9,9,36,34,13,9,3,0,1,4,9,2,0,0,0,0,0,4,0,8.1,.975,0.14,7,3.3,0.3,4.17,0,0,3.3,0.0,-1.2,-1.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,9,9,72,9,62,1,5,0,8.19,0.5,.935,0,0,78.0,0,0,0.00,10,10,5,4,2,2,0,0,1,1,0.0,0.0
1B,George Kelly,George,Kelly,Out of Left Field,6' 4',190 lbs,R,R,66,New York Giants,SFG,1926,1921-1945,Snap,-,83598,Bronze,Snapshot  1B George Kelly  NY1  1926,,0,N,0,75,70,66,94,61,81,76,87,54,88,75,99,69,71,70,97,54,75,53,5,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,16,-,17,-,-,-,-,-,-,2,NEU,90-92,SIDE,Normal,1,1,-,-,-,39,54,41,45,8,5,7,-,-,82,34,-,-,-,-,-,93,-,82,34,-,-,-,-,-,46,57,47,41,4,4,14,13,3,2,0,0,1,4,1,1,0,0,0,0,0,3,0,1.8,.747,0.41,1,0.2,0.0,4.50,0,0,0.2,0.0,-0.1,-0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,4,4,34,1,33,0,1,0,9.00,0.1,1.007,0,0,34.0,0,0,0.00,4,4,2,2,0,0,1,0,1,0,0.0,0.0
1B,Adam Lind,Adam,Lind,Tacoma Hilltoppers,6' 2',195 lbs,L,L,67,Washington Nationals,WSN,2017,2015+,Snap,-,83586,Bronze,Snapshot  1B Adam Lind  WAS  2017,,0,Y,4,87,72,66,89,78,106,81,86,65,82,71,93,70,88,67,92,80,112,25,8,Normal,Ex. Pull,Pull,1,3,1,1,4,1,3,1,1,4,1,3,1,1,4,17,-,-,-,-,-,-,-,-,-,-,-,1,NEU,93-95,3/4,Normal,1,5,-,-,-,28,18,26,31,48,110,61,-,-,46,-,-,-,70,-,-,59,-,46,-,-,-,70,-,-,8,3,16,23,4,4,17,15,3,3,0,0,0,1,0,2,0,0,0,0,0,5,0,1.0,.494,-0.31,0,-0.9,-0.1,5.29,0,0,-0.9,0.0,-0.6,-0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,4,4,29,2,27,0,1,0,7.46,0.0,1.007,0,0,35.0,0,0,0.00,4,4,1,0,0,0,0,0,3,1,0.0,0.0
1B,James Loney,James,Loney,Edinburgh Diamond Devils,6' 3',235 lbs,L,L,64,Los Angeles Dodgers,LAD,2011,2005-2014,Snap,-,83417,Bronze,Snapshot  1B James Loney  LAD  2011,,0,N,0,102,90,75,67,61,112,41,69,56,60,48,94,102,115,81,70,64,120,41,7,Normal,Pull,Pull,1,2,1,4,1,1,1,1,1,1,1,2,1,5,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,9,-,-,-,65,67,67,60,1,5,10,-,-,95,-,-,-,-,-,-,119,-,95,-,-,-,-,-,-,32,15,85,42,3,3,12,11,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0.6,.432,-0.02,0,-1.0,-0.1,3.75,0,0,-1.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,3,3,26,1,25,0,1,0,9.00,-0.1,1.007,0,0,26.0,0,0,0.00,2,2,0,0,1,0,0,0,0,0,0.0,0.0
1B,James Loney,James,Loney,Cape Cod Sharks - HotL,6' 3',235 lbs,L,L,64,Los Angeles Dodgers,LAD,2011,2005-2014,Snap,-,83417,Bronze,Snapshot  1B James Loney  LAD  2011,,0,N,0,102,90,75,67,61,112,41,69,56,60,48,94,102,115,81,70,64,120,41,7,Normal,Pull,Pull,1,2,1,4,1,1,1,1,1,1,1,2,1,5,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,9,-,-,-,65,67,67,60,1,5,10,-,-,95,-,-,-,-,-,-,119,-,95,-,-,-,-,-,-,32,15,85,42,2,2,8,8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,.625,0.10,0,-0.2,-0.0,3.00,0,0,-0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,2,2,24,4,20,0,1,0,12.71,-0.1,1.007,0,0,17.0,0,0,0.00,2,2,2,1,1,1,1,0,0,0,0.0,0.0
1B,John Mayberry,John,Mayberry,Crystal Beach Sunsets,6' 3',220 lbs,L,L,68,Toronto Blue Jays,TOR,1978,1961-1979,Snap,-,83578,Bronze,Snapshot  1B John Mayberry  TOR  1978,,0,N,0,69,52,42,92,87,86,36,47,44,86,63,61,58,75,42,94,94,94,9,8,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,2,-,-,-,36,52,46,69,10,9,8,-,-,76,-,-,-,-,-,-,92,-,76,-,-,-,-,-,-,27,13,9,25,9,9,31,26,3,2,0,0,1,5,2,3,0,1,0,1,0,7,1,1.5,.457,-0.20,1,-2.3,-0.2,4.39,0,0,-2.3,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,9,9,68,8,59,1,5,0,8.74,-0.1,.930,0,0,69.0,0,0,0.00,14,13,4,4,1,1,1,0,0,0,0.0,0.0
1B,John Mayberry,John,Mayberry,Belmar Brew Crew,6' 3',220 lbs,L,L,68,Toronto Blue Jays,TOR,1978,1961-1979,Snap,-,83578,Bronze,Snapshot  1B John Mayberry  TOR  1978,,0,N,0,69,52,42,92,87,86,36,47,44,86,63,61,58,75,42,94,94,94,9,8,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,16,-,-,-,-,-,-,-,-,-,-,-,1,NEU,90-92,3/4,Normal,1,2,-,-,-,36,52,46,69,10,9,8,-,-,76,-,-,-,-,-,-,92,-,76,-,-,-,-,-,-,27,13,9,25,8,2,11,10,1,0,0,0,1,2,1,1,0,0,0,0,0,2,0,0.8,.582,-0.29,0,-0.5,-0.1,4.27,0,0,-0.5,0.0,-0.5,-0.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,6,2,24,2,22,0,3,0,9.82,0.2,1.007,0,0,22.0,0,0,0.00,8,8,0,0,3,2,0,0,0,0,0.0,0.0
1B,Coby Mayo,Coby,Mayo,Raleigh Keilbasas,6' 5',230 lbs,R,R,64,Baltimore Orioles,BAL,2026,2026,2026Live,-,82637,Bronze,MLB 2026 Live  1B Coby Mayo  BAL,,102,N,0,65,72,87,89,83,58,72,67,89,88,86,63,73,65,87,90,83,56,57,26,Normal,Pull,Pull,1,25,1,75,1,1,24,1,71,1,1,27,1,79,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,3/4,Normal,1,-,1,1,1,42,37,94,38,44,52,90,92,-,85,32,53,28,55,24,58,92,-,85,32,53,28,55,24,58,31,24,67,47,4,4,16,14,2,2,0,0,0,0,0,1,0,1,0,0,0,4,0,0.6,.393,-0.24,0,-1.4,-0.1,5.25,0,0,-1.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,3,3,10,1,9,0,0,0,3.33,-0.1,1.005,0,0,27.0,0,0,0.00,3,3,3,2,0,0,0,0,1,0,0.0,0.2
1B,Ryan Mountcastle,Ryan,Mountcastle,Waterloo Vampires,6' 4',220 lbs,R,R,69,Baltimore Orioles,BAL,2026,2026,2026Live,-,82634,Bronze,MLB 2026 Live  1B Ryan Mountcastle  BAL,,0,N,0,85,92,90,87,64,77,92,88,87,89,68,82,92,84,91,87,63,76,44,36,Normal,Pull,Normal,1,26,1,76,1,1,26,1,76,1,1,26,1,76,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,SIDE,Normal,1,-,-,-,5,29,36,45,36,43,49,48,78,-,62,16,18,-,44,14,36,78,-,62,16,18,-,44,14,36,18,13,85,61,7,6,26,24,9,6,3,0,0,1,4,2,1,0,0,0,0,6,0,5.4,.923,0.18,4,1.4,0.3,3.92,1,0,1.4,0.3,-0.1,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,6,6,46,6,40,0,3,0,8.28,0.4,1.007,0,0,50.0,0,0,0.00,4,4,4,4,0,0,2,1,2,0,0.0,0.0
1B,Ryan Mountcastle,Ryan,Mountcastle,Reno Rhinos,6' 4',220 lbs,R,R,69,Baltimore Orioles,BAL,2026,2026,2026Live,-,82634,Bronze,MLB 2026 Live  1B Ryan Mountcastle  BAL,,0,N,0,85,92,90,87,64,77,92,88,87,89,68,82,92,84,91,87,63,76,44,36,Normal,Pull,Normal,1,26,1,76,1,1,26,1,76,1,1,26,1,76,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,SIDE,Normal,1,-,-,-,5,29,36,45,36,43,49,48,78,-,62,16,18,-,44,14,36,78,-,62,16,18,-,44,14,36,18,13,85,61,5,4,17,16,5,5,0,0,0,0,2,1,0,0,0,0,0,4,0,1.9,.665,-0.12,1,-0.1,0.0,3.71,0,0,-0.1,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,5,4,35,4,31,0,0,0,8.29,-0.0,.881,0,0,38.0,0,0,0.00,7,7,1,0,1,1,0,0,1,1,0.0,0.0
1B,Vinnie Pasquantino,Vinnie,Pasquantino,Belmar Brew Crew,6' 4',245 lbs,L,L,69,Kansas City Royals,KCR,2026,2026,2026Live,-,82376,Bronze,MLB 2026 Live  1B Vinnie Pasquantino  KC,,0,N,0,76,60,79,93,76,96,64,77,78,89,75,93,59,77,80,95,77,98,36,21,Normal,Ex. Pull,Pull,1,28,1,82,1,1,32,1,95,1,1,26,1,77,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,3/4,Normal,1,-,1,1,1,25,28,51,44,35,43,49,69,-,52,-,-,-,35,-,28,69,-,52,-,-,-,35,-,28,15,4,16,45,9,8,34,32,8,7,1,0,0,2,2,2,0,0,0,0,0,10,1,2.5,.575,-0.22,2,-1.3,-0.1,3.65,0,0,-1.3,0.0,-0.4,-0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,9,8,63,6,57,0,5,0,8.46,0.2,1.006,0,0,67.0,0,0,0.00,13,13,2,2,2,1,0,0,2,0,0.0,0.0
1B,Vinnie Pasquantino,Vinnie,Pasquantino,Waterloo Vampires,6' 4',245 lbs,L,L,69,Kansas City Royals,KCR,2026,2026,2026Live,-,82376,Bronze,MLB 2026 Live  1B Vinnie Pasquantino  KC,,0,N,0,76,60,79,93,76,96,64,77,78,89,75,93,59,77,80,95,77,98,36,21,Normal,Ex. Pull,Pull,1,28,1,82,1,1,32,1,95,1,1,26,1,77,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,3/4,Normal,1,-,1,1,1,25,28,51,44,35,43,49,69,-,52,-,-,-,35,-,28,69,-,52,-,-,-,35,-,28,15,4,16,45,10,7,34,30,8,5,2,0,1,6,4,2,0,1,0,1,0,3,0,4.2,.757,0.24,4,0.5,0.1,4.32,0,1,0.5,-0.5,0.3,-0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,7,7,60,7,53,0,4,0,9.00,-0.0,.906,0,0,60.0,0,0,0.00,7,7,7,6,0,0,3,1,1,0,0.0,0.0
1B,Vinnie Pasquantino,Vinnie,Pasquantino,New York Stehms,6' 4',245 lbs,L,L,69,Kansas City Royals,KCR,2026,2026,2026Live,-,82376,Bronze,MLB 2026 Live  1B Vinnie Pasquantino  KC,,0,N,0,76,60,79,93,76,96,64,77,78,89,75,93,59,77,80,95,77,98,36,21,Normal,Ex. Pull,Pull,1,28,1,82,1,1,32,1,95,1,1,26,1,77,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,3/4,Normal,1,-,1,1,1,25,28,51,44,35,43,49,69,-,52,-,-,-,35,-,28,69,-,52,-,-,-,35,-,28,15,4,16,45,12,12,49,46,13,9,3,0,1,5,5,3,0,0,0,0,0,5,4,4.8,.740,-0.35,6,0.7,0.2,3.84,0,0,0.7,0.0,-0.1,-0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,12,12,113,16,97,0,3,0,10.34,0.8,1.053,0,0,98.1,0,0,0.00,20,20,8,6,2,2,3,1,1,0,0.0,0.0
1B,Vinnie Pasquantino,Vinnie,Pasquantino,Undermine Gobblins,6' 4',245 lbs,L,L,69,Kansas City Royals,KCR,2026,2026,2026Live,-,82376,Bronze,MLB 2026 Live  1B Vinnie Pasquantino  KC,,0,N,0,76,60,79,93,76,96,64,77,78,89,75,93,59,77,80,95,77,98,36,21,Normal,Ex. Pull,Pull,1,28,1,82,1,1,32,1,95,1,1,26,1,77,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,3/4,Normal,1,-,1,1,1,25,28,51,44,35,43,49,69,-,52,-,-,-,35,-,28,69,-,52,-,-,-,35,-,28,15,4,16,45,5,5,19,15,3,1,2,0,0,0,0,4,0,0,0,0,0,2,0,2.2,.702,-0.11,2,0.3,0.1,5.58,0,0,0.3,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,5,5,47,3,44,0,3,0,10.07,0.2,1.007,0,0,42.0,0,0,0.00,3,3,3,3,0,0,0,0,1,0,0.0,0.0
