//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,packs
All-Time Legend SS Don Kessinger CHC Peak,84140,69,4,,,,1969,Y,Chicago Cubs,CHC,Kessinger,Don,,The United States,11,17,7,1942,3,1,6,0,91,83,28,83,123,70,93,80,22,78,136,68,91,85,30,85,119,71,0,0,0,63,58,64,55,78,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,8,2,89-91,3,185,80,88,81,81,0,0,0,5,3,10,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,4,kessido01,0,26,28,676,2026-03-13,1,
MLB 2026 Live RP Orion Kerkering PHI,82059,84,1,,,,2026,N,Philadelphia Phillies,PHI,Kerkering,Orion,,The United States,50,4,4,2001,1,1,1,12,18,17,4,17,25,10,18,17,4,17,25,10,18,17,4,17,25,10,0,0,0,17,11,18,23,86,18,95,87,83,91,79,95,85,84,91,73,95,89,83,92,83,107,109,0,83,0,0,0,0,0,0,0,0,15,37,1,96-98,3,188,20,24,58,13,2,2,3,7,23,25,57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,3,10,0,0,kerkeor01,1099,0,2194,0,2026-03-13,1,
Historical All-Star 2B Jeff Kent SF 2001,83965,91,5,,,,2001,N,San Francisco Giants,SFG,Kent,Jeff,,The United States,21,7,3,1968,1,1,4,0,95,119,75,81,92,94,97,119,46,114,88,101,94,120,82,70,94,92,0,0,3,55,44,47,60,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,15,2,90-92,3,185,73,76,57,87,0,0,0,7,3,1,0,0,88,86,0,0,0,0,0,0,1,1,0,0,0,0,0,5,4,50,0,0,kentje01,4001,4599,4681,12501,2026-03-13,1,
Unsung Heroes 3B Bob Kennedy CWS 1955,82871,61,8,,,,1955,N,Chicago White Sox,CHW,Kennedy,Bob,,The United States,33,18,8,1920,1,1,5,0,75,71,78,68,100,52,77,72,61,84,91,67,74,71,83,63,105,45,0,0,0,47,34,30,57,40,8,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,22,2,90-92,4,188,50,44,65,40,0,0,0,60,66,53,0,0,18,0,42,0,9,0,44,0,0,0,1,0,1,0,1,2,1,2,0,2,kennebo01,0,28,28,251,2026-03-13,1,
Veteran Presence 1B Howie Kendrick WAS 2019,83376,88,10,,,,2019,N,Washington Nationals,WSN,Kendrick,Howie,Truck,The United States,47,12,7,1983,1,1,3,0,110,94,83,60,121,94,124,104,86,54,117,117,105,92,82,62,123,88,2,1,0,21,22,27,39,35,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,18,2,90-92,4,180,42,64,37,43,0,0,0,4,9,5,0,0,65,38,30,0,0,0,0,0,1,1,1,0,0,0,0,7,3,15,0,1,kendrho01,1001,1798,1633,21718,2026-03-13,1,
Baseball Reference 1 C Jason Kendall PIT 1998,84792,91,5,BBR,,,1998,N,Pittsburgh Pirates,PIT,Kendall,Jason,,The United States,18,26,6,1974,1,1,2,0,118,81,65,80,122,107,119,118,81,89,114,114,119,69,60,77,125,105,1,1,0,71,74,99,69,24,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,22,2,89-91,3,183,3,5,8,10,72,70,55,9,5,1,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,50,0,0,kendaja01,5215,12343,9922,0,2026-04-09,1,
MLB 2026 Live 3B Otto Kemp PHI,82040,54,1,,,,2026,N,Philadelphia Phillies,PHI,Kemp,Otto,,The United States,4,9,9,1999,1,1,5,0,67,81,76,69,55,78,69,86,84,75,57,81,67,80,73,68,55,78,2,2,0,51,52,74,42,36,24,1,26,1,1,78,1,26,1,1,78,1,26,1,1,77,16,0,0,0,0,0,0,0,0,0,0,0,1,23,4,75-80,3,183,56,58,59,49,1,1,1,53,51,50,0,0,17,7,49,0,7,0,0,0,1,1,1,1,1,1,1,8,0,1,0,4,kempot01,6,11,12,0,2026-03-13,1,
Rookie Sensation 3B Ken Keltner CLE 1938,84338,68,3,,,,1938,N,Cleveland,CLE,Keltner,Ken,Butch,The United States,25,31,10,1916,1,1,5,0,66,97,106,53,81,50,60,117,105,48,70,47,69,93,107,55,85,52,0,0,2,56,33,62,55,45,9,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,17,1,89-91,3,183,53,70,67,32,0,0,0,4,4,2,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,keltnke01,0,28,29,802,2026-03-13,1,
MLB 2026 Live RP Zack Kelly BOS,82595,54,1,,,,2026,N,Boston Red Sox,BOS,Kelly,Zack,,The United States,76,3,3,1995,1,1,1,12,17,11,1,13,19,14,18,11,1,13,19,16,17,12,1,14,19,14,0,0,0,8,13,1,9,23,4,78,76,62,74,80,79,78,63,75,85,78,75,62,74,77,88,77,0,72,75,0,0,0,0,0,0,0,17,32,2,97-99,4,191,11,4,20,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,5,kellyza01,0,9,9,0,2026-03-13,1,
Snapshot CF Roberto Kelly ATL 1994,83398,53,7,,,,1994,N,Atlanta Braves,ATL,Kelly,Roberto,Bobby,Panama,30,1,10,1964,1,1,8,0,81,65,61,69,90,74,77,60,67,68,95,63,83,67,60,70,89,78,1,1,1,68,83,72,74,11,6,1,2,1,3,1,1,2,1,3,1,1,2,1,3,2,16,0,0,0,0,0,0,0,0,0,0,0,1,19,2,89-91,3,188,6,5,5,10,0,0,0,69,74,64,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,5,0,1,0,3,kellyro01,0,8,8,409,2026-03-13,1,
Snapshot RF Pat Kelly KC 1969,83668,68,7,,,,1969,N,Kansas City Royals,KCR,Kelly,Pat,,The United States,77,30,7,1944,2,2,9,0,76,85,65,87,85,70,73,82,48,87,82,67,78,87,69,88,87,71,0,0,0,76,93,83,86,32,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,13,2,89-91,4,185,4,1,7,5,0,0,0,66,50,98,0,0,0,0,0,0,10,55,83,0,0,0,0,0,1,1,1,3,1,2,0,3,kellypa01,0,29,28,6199,2026-03-13,1,
MLB 2026 Live RP Michael Kelly ATH,82255,49,1,,,,2026,N,Athletics,OAK,Kelly,Michael,,The United States,49,6,9,1992,1,1,1,12,37,21,4,26,32,44,37,21,4,26,32,44,37,21,4,26,32,44,0,0,0,21,42,5,15,45,39,65,74,66,74,76,66,72,67,74,70,65,76,66,74,81,73,79,0,0,71,0,0,0,0,0,0,0,17,60,3,96-98,3,193,28,29,22,22,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,1,0,4,kellymi03,0,8,8,0,2026-03-13,1,
MLB 2026 Live RP Kevin Kelly TB,82541,72,1,,,,2026,N,Tampa Bay Rays,TBD,Kelly,Kevin,,The United States,49,28,11,1997,1,1,1,12,19,19,6,14,15,22,19,19,6,14,15,22,19,19,6,14,16,22,0,0,0,17,12,17,22,71,8,75,80,106,79,84,75,74,107,77,70,76,87,105,83,96,0,79,0,0,79,84,0,0,0,0,0,0,16,38,1,91-93,2,188,34,25,60,14,4,4,3,25,18,40,76,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,2,5,0,2,kellyke02,111,196,207,0,2026-03-13,1,
Snapshot 1B George Kelly NY1 1926,83598,66,7,,,,1926,N,New York Giants,SFG,Kelly,George,Highpockets,The United States,14,10,9,1895,1,1,3,0,75,66,94,61,81,70,87,54,88,75,99,76,71,70,97,54,75,69,2,2,0,46,57,47,41,53,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,16,0,0,0,0,17,0,0,0,0,0,1,1,2,90-92,2,193,39,54,41,45,0,0,0,8,5,7,0,0,82,34,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,1,kellyge01,26,38,53,251,2026-03-13,1,
MLB 2026 Live C Carson Kelly CHC,81987,65,1,,,,2026,N,Chicago Cubs,CHC,Kelly,Carson,,The United States,15,14,7,1994,1,1,2,0,73,62,80,87,86,62,74,68,85,93,86,65,73,61,79,86,86,62,0,0,0,35,14,16,28,41,20,1,28,1,1,83,1,30,1,1,89,1,26,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,188,48,46,56,46,69,62,81,44,46,54,0,70,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,1,2,0,2,kellyca02,0,47,53,0,2026-03-13,1,
MLB 2026 Live SP Mitch Keller PIT,81918,75,1,,,,2026,N,Pittsburgh Pirates,PIT,Keller,Mitch,,The United States,23,4,4,1996,1,1,1,11,23,17,7,18,21,25,23,17,7,18,21,25,23,17,7,18,21,25,0,0,0,21,12,23,30,56,9,71,80,85,82,76,67,76,83,78,72,74,84,87,86,80,80,78,72,76,0,75,0,0,0,0,0,0,67,46,3,94-96,3,191,15,21,49,21,2,2,1,27,22,50,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,2,5,0,2,kellemi03,156,688,613,0,2026-03-13,1,
MLB 2026 Live RP Brad Keller PHI,82061,61,1,,,,2026,N,Philadelphia Phillies,PHI,Keller,Brad,B.K.,The United States,40,27,7,1995,1,1,1,12,22,37,6,20,18,26,22,37,6,20,18,26,22,37,6,20,18,26,0,0,0,16,9,3,36,77,3,75,76,73,73,82,78,75,75,74,78,73,77,72,73,85,0,82,79,0,79,77,76,0,0,0,0,0,21,27,1,93-95,3,196,27,30,61,9,2,2,2,7,23,34,72,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,2,0,2,kellebr01,0,56,53,0,2026-03-13,1,
MLB 2026 Live RF Jarred Kelenic CWS,82456,60,1,,,,2026,N,Chicago White Sox,CHW,Kelenic,Jarred,,The United States,24,16,7,1999,2,2,9,0,76,79,75,73,67,86,74,79,72,68,63,86,77,79,76,75,69,87,1,1,0,49,58,72,72,56,50,1,41,20,23,79,1,42,21,25,76,1,42,20,23,80,16,0,17,25,0,0,0,0,0,0,0,0,48,51,3,90-92,3,185,39,45,70,24,1,1,2,65,65,66,0,0,0,0,0,0,75,35,69,0,1,0,0,0,1,1,1,8,1,2,0,2,kelenja01,26,39,38,0,2026-03-13,1,
MLB 2026 Live 3B Colt Keith DET,82402,75,1,,,,2026,N,Detroit Tigers,DET,Keith,Colt,,The United States,33,14,8,2001,2,1,5,0,80,82,80,85,79,83,78,73,79,82,73,85,81,85,81,86,81,83,3,2,0,30,13,12,45,41,33,26,51,38,37,81,26,52,38,37,84,25,50,38,37,78,42,0,44,0,0,0,0,0,0,0,0,0,52,43,3,90-92,3,188,47,48,64,54,3,3,1,49,46,60,1,0,20,44,44,0,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,keithco01,192,230,234,0,2026-03-13,1,
MLB 2026 Live RF DaShawn Keirsey Jr. ATL,82132,46,1,,,,2026,N,Atlanta Braves,ATL,Keirsey Jr.,DaShawn,,The United States,21,13,5,1997,2,2,9,0,66,77,57,62,58,75,64,77,41,62,47,77,67,77,61,62,61,75,0,0,0,94,89,91,56,49,58,1,26,3,1,76,1,28,3,1,84,1,25,3,1,74,16,0,0,0,0,0,0,0,0,0,0,0,8,0,4,75-80,3,185,9,12,18,9,1,1,1,82,69,59,0,0,0,0,0,0,16,17,84,0,1,0,0,0,1,1,1,8,0,1,0,5,keirsda01,0,12,12,0,2026-03-13,1,
Rookie Sensation SP Tim Keefe TRN 1880,84240,58,3,,,,1880,N,Troy Trojans,PHI,Keefe,Tim,Smiling Tim,The United States,35,1,1,1857,1,1,1,11,23,63,5,37,18,28,23,63,5,38,18,28,23,63,5,37,18,28,0,0,0,63,72,76,52,3,65,83,72,56,70,77,84,74,57,72,78,83,72,56,70,76,82,0,120,75,0,0,0,0,0,0,0,0,95,56,3,90-92,3,178,30,23,26,24,0,0,0,4,3,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,keefeti01,0,9,7,17922,2026-03-13,1,
MLB 2026 Live 2B Luke Keaschall MIN,82335,63,1,,,,2026,N,Minnesota Twins,MIN,Keaschall,Luke,,The United States,15,15,8,2002,1,1,4,0,79,81,62,91,82,77,80,84,65,96,85,77,79,81,62,90,82,78,0,0,0,48,71,81,72,57,49,1,26,6,1,78,1,26,6,1,76,1,27,6,1,80,16,0,0,0,0,0,0,0,0,0,0,0,5,9,4,75-80,4,183,53,65,40,67,1,1,1,70,77,52,0,0,0,57,0,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,1,keasclu01,0,69,44,0,2026-03-13,1,
MLB 2026 Live RF CJ Kayfus CLE,82427,60,1,,,,2026,N,Cleveland Guardians,CLE,Kayfus,CJ,,The United States,2,28,10,2001,2,2,9,0,71,107,69,85,58,86,70,103,67,82,55,85,73,109,70,87,60,87,2,2,3,84,34,72,60,50,41,1,40,42,21,79,1,38,43,21,74,1,41,42,22,80,16,0,17,25,0,0,0,0,0,0,0,0,47,59,3,88-90,3,183,34,37,48,27,1,1,3,63,59,65,0,0,11,0,0,0,0,0,66,0,1,0,0,0,1,1,1,8,1,2,0,4,kayfucj01,27,43,37,0,2026-03-13,1,
MLB 2026 Live 1B Niko Kavadas LAA,82299,64,1,,,,2026,N,Los Angeles Angels,ANA,Kavadas,Niko,,The United States,28,27,10,1998,2,1,3,0,65,68,88,94,46,79,64,66,88,88,40,82,66,69,89,97,49,79,3,2,0,24,10,11,48,26,10,1,25,1,1,75,1,25,1,1,75,1,25,1,1,74,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,3,185,18,28,33,18,3,3,4,41,40,45,0,0,36,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,1,2,0,5,kavadni01,28,36,36,0,2026-03-13,1,
MLB 2026 Live 3B Kyle Karros COL,81815,62,1,,,,2026,N,Colorado Rockies,COL,Karros,Kyle,,The United States,12,26,7,2002,1,1,5,0,78,92,52,80,70,88,90,93,58,85,76,103,76,92,50,79,69,84,2,2,3,32,19,76,36,31,17,1,25,1,1,75,1,30,1,1,88,1,22,1,1,64,16,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80-83,3,196,80,83,87,36,2,2,1,42,47,69,0,0,0,0,85,0,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,1,karroky01,0,29,30,0,2026-03-13,1,
Snapshot SP Jim Kaat MIN 1965,83026,55,7,,,,1965,N,Minnesota Twins,MIN,Kaat,Jim,Kitty,The United States,36,7,11,1938,2,2,1,11,36,57,30,36,23,50,29,49,18,50,17,35,39,60,33,32,26,55,0,0,0,35,21,62,29,30,8,53,69,87,65,77,60,71,108,83,48,50,68,81,58,88,55,40,52,0,0,64,72,0,0,0,0,0,76,115,2,89-91,3,193,32,20,27,30,0,0,0,6,6,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,kaatji01,0,9,8,694,2026-03-13,1,
MLB 2026 Live SP Janson Junk MIA,82126,73,1,,,,2026,N,Miami Marlins,FLA,Junk,Janson,,The United States,26,15,1,1996,1,1,1,11,22,20,2,20,25,20,22,20,2,20,25,20,22,20,2,20,25,20,0,0,0,18,16,20,17,45,9,61,78,105,79,77,58,78,102,79,76,62,79,107,81,77,72,71,67,72,0,0,0,0,0,0,0,0,54,31,2,92-94,4,185,21,18,39,24,3,3,2,13,25,31,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,1,junkja01,115,195,203,0,2026-03-13,1,
MLB 2026 Live RP Jakob Junis TEX,82220,75,1,,,,2026,N,Texas Rangers,TEX,Junis,Jakob,June Bug,The United States,16,16,9,1992,1,1,1,12,21,19,45,19,23,20,23,21,48,21,25,22,21,19,45,19,23,20,0,0,0,21,15,23,25,44,36,69,80,97,81,80,67,78,96,78,79,72,83,99,85,81,79,85,0,86,0,0,0,0,0,0,0,0,31,56,3,91-93,3,188,16,30,58,22,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,5,0,1,junisja01,112,195,193,0,2026-03-13,1,
MLB 2026 Live 3B Josh Jung TEX,82201,57,1,,,,2026,N,Texas Rangers,TEX,Jung,Josh,,The United States,6,12,2,1998,1,1,5,0,80,70,74,61,76,86,85,73,78,64,84,86,79,70,73,61,74,86,0,0,0,20,16,72,61,44,26,1,25,1,1,75,1,24,1,1,72,1,26,1,1,77,16,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80-83,3,188,65,75,76,50,1,1,2,58,62,69,0,0,0,0,70,0,0,0,0,0,1,1,1,1,1,1,1,8,0,1,0,6,jungjo01,0,8,11,0,2026-03-13,1,
World Baseball Classic 2B Edouard Julien MIN 2023,84213,90,3,WBC,,,2023,N,Minnesota Twins,MIN,Julien,Edouard,,Canada,47,30,4,1999,2,1,4,0,88,93,96,139,76,98,67,81,69,123,67,68,96,98,108,144,80,111,3,2,0,52,61,101,61,48,3,1,2,1,3,1,1,2,1,3,1,1,3,1,3,3,17,0,0,0,0,0,0,0,0,0,0,0,1,11,2,93-95,3,188,49,70,36,60,0,0,0,10,9,3,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,50,0,0,julieed01,5516,8887,8454,40001,2026-03-19,1,
MLB 2026 Live 1B Edouard Julien COL,81811,67,1,,,,2026,N,Colorado Rockies,COL,Julien,Edouard,,Canada,6,30,4,1999,2,1,3,0,71,51,70,98,64,80,72,47,70,95,63,82,72,53,71,99,65,80,3,2,0,56,22,65,56,62,45,1,28,1,1,82,1,27,1,1,81,1,28,1,1,82,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-,3,188,51,49,55,53,0,0,0,46,49,58,0,0,82,46,0,4,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,3,julieed01,0,30,28,0,2026-03-13,1,
MLB 2026 Live RF Aaron Judge NYY,82576,100,1,,,,2026,N,New York Yankees,NYA,Judge,Aaron,All Rise,The United States,99,26,4,1992,1,1,9,0,84,81,146,138,70,99,86,84,150,149,70,103,84,81,145,135,70,98,2,2,0,20,23,74,61,44,36,1,28,1,1,84,1,29,1,1,87,1,27,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75-80,3,201,18,31,56,17,0,0,0,65,65,88,0,0,0,0,0,0,10,55,80,0,1,0,1,0,1,1,1,8,5,200,0,0,judgeaa01,35000,48949,38469,0,2026-03-13,1,
MLB 2026 Live RP Ben Joyce LAA,82315,74,1,,,,2026,N,Los Angeles Angels,ANA,Joyce,Ben,,The United States,44,17,9,2000,1,1,1,12,16,19,1,17,18,12,16,19,1,17,18,12,16,19,1,17,18,12,0,0,0,12,20,2,13,15,15,98,89,70,94,80,98,88,70,94,77,99,90,70,95,82,101,0,0,78,87,92,0,0,0,0,0,0,16,46,0,100+,3,196,18,16,39,20,1,1,1,11,24,31,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,1,joycebe01,112,190,180,0,2026-03-13,1,
Negro League Star 3B Newt Joseph KCM 1924,84561,94,2,,,,1924,N,Kansas City Monarchs,KCM,Joseph,Newt,,The United States,52,27,10,1896,1,1,5,0,92,101,84,86,95,88,94,101,85,87,97,89,92,101,84,86,95,88,1,0,0,71,70,79,65,61,68,1,11,1,7,19,1,11,1,7,19,1,11,1,7,19,16,0,0,0,0,0,0,0,0,0,0,0,1,20,1,89-91,4,170,90,67,98,87,1,1,1,57,63,69,0,0,0,101,96,88,0,0,62,0,0,0,1,0,0,0,0,1,4,50,0,0,josepne01,0,11000,9979,17501,2026-03-13,1,
Hardware Heroes 1B Tim Jordan BRO 1908,82720,83,9,,,,1908,N,Brooklyn Superbas,LAD,Jordan,Tim,,The United States,33,14,2,1879,2,1,3,0,66,71,127,108,67,67,75,74,118,115,49,100,61,70,130,106,72,48,1,1,2,61,62,73,56,31,45,1,2,1,3,1,1,2,1,3,2,1,2,1,3,1,16,0,0,0,0,0,0,0,0,0,0,0,1,18,2,90-92,3,185,41,19,22,34,0,0,0,5,4,10,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,0,1,jordati01,2222,6500,2204,11945,2026-03-13,1,
Veteran Presence SS Eddie Joost PHA 1949,83978,89,10,,,,1949,N,Philadelphia Athletics,OAK,Joost,Eddie,,The United States,1,5,6,1916,1,1,6,0,66,82,98,151,64,69,74,85,122,158,56,92,63,82,93,149,66,61,0,0,0,48,42,51,64,63,59,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,9,2,90-92,3,183,101,79,71,107,0,0,0,7,5,6,0,0,0,120,93,97,0,0,0,0,0,1,1,1,0,0,0,2,3,15,0,0,joosted01,1209,3118,2552,112045,2026-03-13,1,
Snapshot 3B Willie Jones PHI 1952,83581,63,7,,,,1952,N,Philadelphia Phillies,PHI,Jones,Willie,Puddin' Head,The United States,6,16,8,1925,1,1,5,0,74,46,87,77,114,35,78,33,88,86,158,28,71,51,87,74,101,38,1,1,0,47,32,65,33,57,1,1,5,1,7,1,1,5,1,7,1,1,5,1,7,2,16,0,17,17,0,0,0,0,0,0,0,0,1,13,1,90-92,3,185,50,73,65,74,0,0,0,2,9,10,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,3,joneswi01,0,28,29,511,2026-03-13,1,
Veteran Presence 1B Tom Jones DET Peak,84114,56,10,,,,1910,Y,Detroit Tigers,DET,Jones,Tom,,The United States,81,21,6,1874,1,1,3,0,86,75,52,71,150,50,85,87,50,71,152,48,86,71,53,71,149,51,1,1,0,63,82,81,66,69,80,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,2,2,90-92,3,185,56,44,44,33,0,0,0,9,4,3,0,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,jonesto01,0,9,10,168,2026-03-13,1,
Veteran Presence SP Sam Jones WS1 1928,83092,62,10,,,,1928,N,Washington Senators,MIN,Jones,Sam,Sad Sam,The United States,14,26,7,1892,1,1,1,11,25,69,47,46,26,24,30,85,33,42,32,31,23,64,52,48,24,22,0,0,0,47,42,49,49,74,4,56,82,66,78,91,47,89,63,78,111,61,77,69,78,75,74,0,55,75,0,0,0,0,0,0,0,0,86,115,2,89-91,3,183,28,23,25,26,0,0,0,3,7,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,jonessa01,0,28,30,277,2026-03-13,1,
MLB 2026 Live RF Nolan Jones CLE,82438,69,1,,,,2026,N,Cleveland Guardians,CLE,Jones,Nolan,Nonie,The United States,22,7,5,1998,2,1,9,0,80,76,71,91,63,99,76,76,69,85,51,101,82,77,72,94,66,99,2,2,1,45,44,72,56,57,22,1,28,1,1,83,1,28,1,1,84,1,27,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,193,29,33,76,24,1,1,1,53,56,84,0,0,0,0,0,0,64,14,64,0,1,1,1,0,1,1,1,8,1,2,0,6,jonesno01,27,40,43,0,2026-03-13,1,
Snapshot RP Nate Jones CWS 2016,83290,85,7,,,,2016,N,Chicago White Sox,CHW,Jones,Nate,Nate's Nation,The United States,65,28,1,1986,1,1,1,12,4,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,1,0,0,0,11,4,6,18,22,4,91,86,100,74,112,97,73,97,60,99,86,97,104,84,123,98,88,0,0,0,76,0,0,0,0,0,0,18,113,2,90-92,3,196,31,20,24,23,0,0,0,7,10,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,1,jonesna01,1035,1533,1398,4538,2026-03-13,1,
Snapshot LF Mack Jones MON 1969,83797,84,7,,,,1969,N,Montreal Expos,WSN,Jones,Mack,Mack The Knife,The United States,9,6,11,1938,2,1,7,0,73,106,96,109,69,79,69,86,89,115,56,81,75,116,99,107,73,79,2,2,3,65,57,56,80,16,8,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,7,2,89-91,3,185,6,3,2,4,0,0,0,58,52,58,0,0,0,0,0,0,63,5,0,0,0,0,0,0,1,1,1,3,3,10,0,0,jonesma01,1001,1153,1148,5066,2026-03-13,1,
MLB 2026 Live RF Jahmai Jones DET,82403,67,1,,,,2026,N,Detroit Tigers,DET,Jones,Jahmai,,The United States,18,4,8,1997,1,1,9,0,71,103,76,94,66,78,73,104,84,97,70,78,71,103,73,93,65,79,0,0,0,78,42,69,74,63,62,1,25,1,1,75,1,24,1,1,71,1,26,1,1,78,16,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,180,61,51,53,61,2,2,2,77,67,51,0,0,0,7,0,0,11,0,74,0,1,1,1,1,1,1,1,8,1,2,0,3,jonesja08,0,50,54,0,2026-03-13,1,
Veteran Presence CL Doug Jones BAL 1995,83000,50,10,,,,1995,N,Baltimore Orioles,BAL,Jones,Doug,,The United States,31,24,6,1957,1,1,1,13,4,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,1,0,0,0,5,5,6,5,30,27,80,52,78,63,31,79,51,76,63,29,81,53,81,64,32,77,0,0,70,0,0,0,0,104,0,0,0,16,115,2,88-90,2,188,28,13,21,23,0,0,0,10,8,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,jonesdo01,0,8,8,101,2026-03-13,1,
Unsung Heroes SP Cowboy Jones STL 1900,82792,48,8,,,,1900,N,St. Louis Cardinals,STL,Jones,Cowboy,Bronco,The United States,35,23,8,1874,2,2,1,11,10,15,1,23,6,11,10,15,1,23,6,11,10,16,2,24,7,12,2,2,0,75,88,73,69,52,43,49,62,69,59,68,53,64,71,62,69,48,62,69,59,68,47,64,0,76,0,0,0,0,0,0,0,0,78,57,2,88-90,3,180,35,20,23,13,0,0,0,1,3,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,jonesco01,0,13,22,158,2026-03-13,1,
